PRIMARY_SAMPLE_UNIT,YEAR,MONTH,DAY,REGION,SUB_REGION,LAT_DEGREES,LON_DEGREES,AVG_DEPTH,percentCover_HardCoral,percentCvr_HydroCoral,percentCvr_CCA,percentCvr_Substrate,percentCvr_Sponges,percentCvr_MacroAlgae,percentCvr_SoftCorals,percentCvr_Seagrasses,percentCvr_TurfAlgae,parrotfish_Density,parrotfish_Biomass_kg_transect,parrotfish_Biomass_kg_ha,HardCoral_G,HydroCoral_G,CCA_G,Macrobioerosion_G,Microbioerosion_G,Diadema_G,Parrotfish_G,GrossProduction_G,GrossErosion_G,NetProduction_G,ReefAccretionPotential
2341,2018,8,27,DRTO,Tortugas,24.59551,-82.88401,7.010399776,3,1,1,15,12,44,16,0,4,1107.954545,0.569955404,32.2008703,0.254007735,0.010762989,0.002403037,0,-0.21867634,-0.003031919,-0.154501868,0.267173761,-0.376210126,-0.109036365,-0.100665988
2342,2018,8,21,DRTO,Tortugas,24.64871,-82.92396,9.143999708,5,0,2,6,2,72,6,0,1,1789.772727,0.609812569,34.45268753,0.216252841,0,0.004813411,0,-0.226230314,0,-0.097956464,0.221066252,-0.324186778,-0.103120525,-0.095204288
2349,2018,7,16,DRTO,Tortugas,24.63609,-82.95874,16.15439948,22,0,0,0,8,50,8,0,8,1420.454545,0.698494819,39.46298414,1.316129039,0,0,0,-0.246239293,0,-0.113389987,1.316129039,-0.359629279,0.956499759,0.883072297
2350,2018,8,21,DRTO,Tortugas,24.60692,-82.93263,13.56359957,10,0,0,28,1,44,2,0,14,1562.5,0.672856157,38.01447213,1.052280934,0,0,0,-0.173270693,0,-0.235412188,1.052280934,-0.408682881,0.643598053,0.594191066
2356,2018,7,20,DRTO,Tortugas,24.61198,-82.93323,12.95399959,36,5,0,2,8,2,15,0,31,1107.954545,0.8612257,48.65681922,2.112735885,0.056296052,0,0,-0.246355076,0,-0.688266963,2.169031937,-0.934622039,1.234409898,1.139648154
2358,2016,5,13,DRTO,Tortugas,24.6933,-82.98184,28.49879909,1,0,0,62,2,5,1,0,29,397.7272727,0.341076962,19.26988487,0.064669765,0,0,0,-0.0936,0,-0.168862238,0.064669765,-0.262462238,-0.197792472,-0.182608569
2360,2018,8,21,DRTO,Tortugas,24.65789,-82.92172,10.82039966,3,0,2,15,2,64,2,0,6,2897.727273,2.390964755,135.0827545,0.144361714,0,0.004833799,0,-0.205436464,-0.003031919,-1.361640531,0.149195513,-1.570108913,-1.4209134,-1.311834372
2362,2016,5,13,DRTO,Tortugas,24.70549,-83.01248,29.10839907,3,0,0,53,6,12,4,0,21,838.0681818,0.218386169,12.33820165,0.176722951,0,0,-0.000612466,-0.2376,0,-0.00718204,0.176722951,-0.245394506,-0.068671555,-0.063399857
2365,2016,6,4,DRTO,Tortugas,24.64244203,-83.02132825,19.35479939,12,3,0,0,13,53,11,0,0,1008.522727,1.419724863,80.21044426,1.001932218,0.038068593,0,-0.001428391,-0.24,0,-0.375435529,1.040000811,-0.61686392,0.423136891,0.39065401
2368,2016,6,4,DRTO,Tortugas,24.64973797,-83.01889842,24.68879921,23,2,0,4,11,30,18,0,0,1728.181818,0.647837689,36.60099939,2.359330718,0.023616002,0,-0.001329162,-0.2376,0,-0.343583284,2.38294672,-0.582512446,1.800434274,1.662220629
2370,2016,5,14,DRTO,Tortugas,24.66657,-83.02176,17.06879945,27,9,0,0,9,37,4,0,9,1250,0.439990327,24.85821058,1.548733207,0.114619313,0,0,-0.24,0,-0.157781974,1.66335252,-0.397781974,1.265570547,1.168416699
2372,2016,5,14,DRTO,Tortugas,24.68183,-82.99274,24.9935992,14,0,5,3,13,29,4,0,32,923.2954545,0.356960096,20.16723709,0.877465491,0,0.012164635,0,-0.2376,0,-0.016527253,0.889630126,-0.254127253,0.635502873,0.586717327
2373,2016,5,14,DRTO,Tortugas,24.6789,-82.99505,24.07919923,3,1,4,13,12,26,6,0,27,1252.982955,1.007731919,56.93400675,0.157286119,0.010768999,0.009617514,0,-0.2136,0,-0.690616364,0.177672632,-0.904216364,-0.726543732,-0.670769267
2375,2016,5,13,DRTO,Tortugas,24.69744,-82.99547,23.62199925,8,1,2,13,3,33,5,0,32,823.8636364,0.829536203,46.86645216,0.262770781,0.010796324,0.004820958,0,-0.2088,0,-0.669394369,0.278388063,-0.878194369,-0.599806306,-0.553761073
2548,2016,6,9,DRTO,Tortugas,24.71864,-82.88831,20.42159935,5,1,1,6,6,55,2,0,21,553.9772727,0.196018306,11.07448055,0.303658371,0.010749388,0.0024,0,-0.2232,0,-0.007707529,0.316807759,-0.230907529,0.08590023,0.079305941
2549,2016,5,18,DRTO,Tortugas,24.72291,-82.8532,25.29839919,1,0,0,16,1,3,1,0,78,326.7045455,0.150292223,8.491086027,0.070814473,0,0,0,-0.216012762,0,-0.005812149,0.070814473,-0.221824911,-0.151010438,-0.139417844
2550,2016,5,19,DRTO,Tortugas,24.57066,-82.92463,12.34439961,5,2,0,0,3,55,13,0,22,2898.494318,1.097620116,62.01243592,0.308988358,0.021851109,0,0,-0.243933239,-0.009095756,-0.23785635,0.330839467,-0.490885344,-0.160045878,-0.147759662
2551,2016,5,15,DRTO,Tortugas,24.58288,-82.88835,12.6491996,8,0,0,5,3,51,19,0,14,1760.596591,0.425674154,24.04938723,0.701291203,0,0,0,-0.243074349,0,-0.082271803,0.701291203,-0.325346152,0.375945052,0.347084939
2552,2016,6,9,DRTO,Tortugas,24.60271,-82.97823,14.78279953,3,1,9,16,8,36,10,0,15,1065.340909,0.312142905,17.63519238,0.137032228,0.010983188,0.022069802,-0.000618159,-0.2136,-0.015159593,-0.162836181,0.170085218,-0.392213933,-0.222128715,-0.205076596
2556,2016,5,12,DRTO,Tortugas,24.72403,-82.80654,14.32559954,3,0,0,8,10,78,1,0,0,660.5113636,0.2904032,16.40696044,0.267767996,0,0,0,-0.233065303,0,-0.090796761,0.267767996,-0.323862064,-0.056094068,-0.051787904
2561,2018,8,23,DRTO,Tortugas,24.72012,-82.98758,19.20239939,13,1,1,7,1,46,4,0,26,1875,1.249862581,70.61370515,0.985662953,0.010808297,0.002413153,0,-0.2256,0,-0.7749878,0.998884403,-1.0005878,-0.001703397,-0.001572633
2565,2018,8,22,DRTO,Tortugas,24.68981,-83.06761,26.21279916,5,0,9,0,3,59,12,0,6,866.4772727,0.271770567,15.35426934,0.713420169,0,0.021690035,-0.001215044,-0.24,0,-0.106976701,0.735110203,-0.348191744,0.386918459,0.357215953
2570,2016,5,19,DRTO,Tortugas,24.61438,-82.90212,6.095999805,5,0,0,10,6,40,3,0,34,2095.170455,1.968986255,111.2421613,0.302843403,0,0,0,-0.222095109,-0.009095756,-1.324426312,0.302843403,-1.555617177,-1.252773774,-1.156602293
2574,2018,7,14,DRTO,Tortugas,24.70117,-83.03439,23.46959925,32,0,10,23,4,23,6,0,2,1321.022727,0.901167532,50.9134199,1.879066228,0,0.02412773,0,-0.24,0,-0.319997336,1.903193958,-0.559997336,1.343196622,1.240083665
2576,2016,5,15,DRTO,Tortugas,24.59865,-82.87169,14.32559954,4,0,0,26,12,25,8,0,9,1022.727273,0.34304911,19.38130564,0.248369718,0,0,0,-0.188534537,0,-0.093818274,0.248369718,-0.282352811,-0.033983093,-0.031374318
2581,2016,5,15,DRTO,Tortugas,24.61007,-82.87096,12.4967996,16,0,0,10,6,46,12,0,10,1747.159091,0.947180247,53.51300828,0.790012628,0,0,0,-0.235182448,0,-0.202327605,0.790012628,-0.437510053,0.352502575,0.325442067
2597,2016,5,18,DRTO,Tortugas,24.7132,-82.844,8.381999732,3,0,0,21,5,26,11,0,34,1122.159091,0.251054756,14.18388452,2.183815001,0,0,0,-0.189848395,0,-0.074048448,2.183815001,-0.263896843,1.919918158,1.772532113
2598,2016,5,19,DRTO,Tortugas,24.60734,-82.90277,7.619999756,2,0,0,0,1,58,4,0,35,3296.022727,1.475695336,83.37261785,0.117020827,0,0,0,-0.24,0,-0.410213277,0.117020827,-0.650213277,-0.53319245,-0.492260952
2606,2018,8,23,DRTO,Tortugas,24.6954,-82.98131,26.82239914,5,0,0,8,10,64,5,0,2,511.3636364,0.294222619,16.62274684,0.325645592,0,0,0,-0.2112,0,-0.073262808,0.325645592,-0.284462808,0.041182783,0.038021311
2608,2016,5,18,DRTO,Tortugas,24.65349,-82.8324,5.486399825,2,0,1,1,3,24,14,0,55,1640.625,0.843741558,47.6690146,0.082102852,0,0.0024,0,-0.24,0,-0.318446063,0.084502852,-0.558446063,-0.473943211,-0.43756009
2610,2016,5,18,DRTO,Tortugas,24.66101,-82.80141,3.047999903,1,0,4,13,2,14,13,13,39,724.4318182,1.417418503,80.0801414,0.058105336,0,0.009624423,0,-0.204518982,-0.012127674,-0.796891767,0.067729758,-1.013538424,-0.945808665,-0.873201925
2611,2016,5,18,DRTO,Tortugas,24.66871,-82.81084,4.267199863,2,0,0,21,2,68,3,0,3,845.1704545,0.586536166,33.13763652,0.121534637,0,0,0,-0.242642627,0,-0.247314752,0.121534637,-0.48995738,-0.368422743,-0.340140094
2636,2016,6,9,DRTO,Tortugas,24.58943,-82.95677,15.6971995,0,0,6,48,8,16,1,0,17,369.3181818,0.11730841,6.627593811,0,0,0.014403715,-0.001815468,-0.14163653,0,-0.002099897,0.014403715,-0.145551895,-0.13114818,-0.121080349
2639,2018,7,11,DRTO,Tortugas,24.66274,-82.99051,25.90799917,24,0,0,5,3,44,5,0,19,525.5681818,0.228512487,12.91030999,1.70827575,0,0,0,-0.228,0,-0.071042399,1.70827575,-0.299042399,1.409233351,1.301050963
2662,2018,8,25,DRTO,Tortugas,24.706853,-82.77395,17.83079943,15,0,3,15,7,53,1,0,3,1164.772727,0.708807513,40.04562219,0.881170451,0,0.0072,-0.000605,-0.2208,0,-0.156997803,0.888370451,-0.378402803,0.509967649,0.470819045
2663,2018,7,12,DRTO,Tortugas,24.69132,-82.78541,7.162799771,2,0,0,0,7,52,14,0,22,2911.931818,2.44905173,138.3645045,0.099757885,0,0,0,-0.250521538,0,-1.130327105,0.099757885,-1.380848643,-1.281090758,-1.182745472
2665,2016,5,14,DRTO,Tortugas,24.6772,-82.99448,24.68879921,22,0,0,14,6,40,0,0,18,575.2840909,0.680166532,38.42748768,1.380987971,0,0,0,-0.2088,0,-0.401890541,1.380987971,-0.610690541,0.77029743,0.711164132
2666,2018,8,27,DRTO,Tortugas,24.64725,-82.7927,9.601199693,1,0,5,15,4,45,6,0,19,596.5909091,0.514306397,29.05685856,0.067768656,0,0.012039735,0,-0.223939063,0,-0.026783186,0.079808391,-0.25072225,-0.170913859,-0.157793343
2678,2016,5,13,DRTO,Tortugas,24.72227,-82.98708,23.01239927,5,0,7,1,3,63,4,0,6,851.1647727,0.247429947,13.97909308,0.252262892,0,0.016976412,0,-0.2376,0,-0.039547893,0.269239305,-0.277147893,-0.007908588,-0.007301471
2685,2018,7,15,DRTO,Tortugas,24.72252,-82.81532,16.61159947,9,0,5,15,0,55,7,0,9,1562.5,1.140298095,64.42362118,0.51846253,0,0.012021967,0,-0.216395415,0,-0.471461001,0.530484498,-0.687856416,-0.157371918,-0.145290974
2687,2016,5,14,DRTO,Tortugas,24.67824,-83.01801,16.61159947,13,5,1,3,9,50,5,0,14,1363.636364,0.762374212,43.07198939,1.464635176,0.07444532,0.003324259,0,-0.24,0,-0.112609687,1.542404756,-0.352609687,1.189795069,1.098458264
2688,2018,8,25,DRTO,Tortugas,24.73305,-82.78907,17.98319942,9,0,8,12,3,55,3,0,7,923.2954545,1.443627145,81.56085566,0.619475117,0,0.0192,0,-0.228,0,-1.037203107,0.638675117,-1.265203107,-0.626527989,-0.578431417
2691,2016,5,13,DRTO,Tortugas,24.69374,-83.01121,22.25039929,3,0,0,41,5,33,3,0,14,880.6818182,0.549258442,31.03155041,0.204158184,0,0,0,-0.1512,0,-0.233860684,0.204158184,-0.385060684,-0.180902499,-0.167015186
2695,2016,6,2,DRTO,Tortugas,24.70196871,-83.0334847,25.45079919,17,0,2,22,2,44,6,0,2,1008.522727,0.707380991,39.96502774,1.307369639,0,0.00482105,0,-0.1872,0,-0.480635229,1.312190689,-0.667835229,0.64435546,0.594890329
2703,2018,8,25,DRTO,Tortugas,24.71418,-82.77647,21.03119933,8,0,3,23,8,48,5,0,4,568.1818182,0.3614872,20.42300567,0.470420089,0,0.0072,0,-0.2112,0,-0.186422246,0.477620089,-0.397622246,0.079997843,0.073856662
2706,2018,8,26,DRTO,Tortugas,24.56737,-82.94956,19.35479939,6,2,1,9,12,55,4,0,3,1349.431818,0.765866646,43.26930205,0.541999106,0.021563394,0.002407214,0,-0.235906927,0,-0.32615713,0.565969713,-0.562064057,0.003905656,0.003605831
2755,2018,7,12,DRTO,Tortugas,24.72138,-82.79869,14.17319955,9,1,7,18,3,40,1,0,19,1065.340909,0.923029799,52.14857621,0.854383016,0.010752486,0.016804842,-0.000605174,-0.204058795,0,-0.504599327,0.881940344,-0.709263297,0.172677047,0.159421176
2769,2018,7,12,DRTO,Tortugas,24.70512,-82.78852,8.229599737,0,1,3,33,3,38,8,0,14,795.4545455,0.22120038,12.49719659,0,0.010757443,0.007205396,0,-0.201751076,0,-0.005447536,0.017962839,-0.207198612,-0.189235773,-0.174708741
2777,2018,8,28,DRTO,Tortugas,24.66252,-82.92735,17.37359944,36,0,0,21,0,31,0,0,0,1590.909091,0.394151352,22.26843795,2.763475601,0,0,0,-0.20162197,0,-0.021099872,2.763475601,-0.222721843,2.540753759,2.345708128
2791,2018,8,28,DRTO,Tortugas,24.69874,-82.90954,14.17319955,0,0,3,4,6,78,6,0,2,951.7045455,0.407917379,23.04617959,0,0,0.007207686,0,-0.235451083,0,-0.070482449,0.007207686,-0.305933533,-0.298725847,-0.275793608
2802,2018,7,16,DRTO,Tortugas,24.71069,-82.9112,20.57399935,13,0,1,3,4,59,1,0,14,1576.704545,1.575902493,89.03403916,0.818759098,0,0.0024,0,-0.2328,0,-0.862670838,0.821159098,-1.095470838,-0.27431174,-0.253253695
2815,2018,8,21,DRTO,Tortugas,24.6062,-82.94888,14.47799954,23,1,2,1,10,45,9,0,7,1335.227273,0.943757756,53.31964724,1.351432604,0.010758518,0.004804077,0,-0.237801808,-0.012127674,-0.572957227,1.3669952,-0.822886709,0.544108491,0.502339003
2854,2018,8,24,DRTO,Tortugas,24.66364,-82.87767,8.991599713,7,0,0,11,6,23,36,0,9,2798.295455,1.89265241,106.9295147,0.560095484,0,0,0,-0.270319933,-0.006063837,-1.208997147,0.560095484,-1.485380917,-0.925285433,-0.854254197
3001,2016,9,28,SEFCRI,SEFCRI,26.20328333,-80.08675,4.876799844,0,0,0,0,3,17,16,0,61,312.5,0.374077314,21.13431155,0,0,0,0,-0.240006254,0,-0.293687654,0,-0.533693907,-0.533693907,-0.492723914
3001,2018,11,1,SEFCRI,SEFCRI,26.89381,-80.00212,25.29839919,1,0,0,7,14,47,0,0,25,553.9772727,4.014295711,226.7963679,0.02092344,0,0,0,-0.223295603,0,-0.185998906,0.02092344,-0.409294509,-0.388371068,-0.358557049
3002,2018,10,30,SEFCRI,SEFCRI,26.94493,-80.01036,23.16479926,1,0,0,2,7,40,2,0,47,0,0,0,0.057972671,0,0,0,-0.235259986,0,0,0.057972671,-0.235259986,-0.177287315,-0.163677529
3004,2016,9,28,SEFCRI,SEFCRI,26.16218333,-80.09666667,4.419599859,0,0,0,0,5,24,8,0,63,156.25,0.015602259,0.881483548,0,0,0,0,-0.240008666,0,0,0,-0.240008666,-0.240008666,-0.22158396
3006,2018,10,30,SEFCRI,SEFCRI,26.93368,-80.01308,23.31719926,1,1,1,12,5,28,7,0,40,127.8409091,0.204310577,11.54297044,0.052672796,0.010750775,0.00240031,-0.001210156,-0.204026326,0,-0.00208626,0.065823881,-0.207322742,-0.14149886,-0.13063644
3008,2018,11,1,SEFCRI,SEFCRI,26.85591,-80.00946,22.55519928,0,0,1,48,5,21,0,0,21,497.1590909,0.396542772,22.40354643,0,0,0.002400553,0,-0.117627081,0,-0.00285093,0.002400553,-0.120478011,-0.118077458,-0.109013025
3009,2016,6,24,SEFCRI,SEFCRI,26.0847,-80.0998,0.30479999,0,0,0,0,4,40,10,0,44,397.7272727,1.557918329,88.01798471,0,0,0,0,-0.240001915,0,-0.608529388,0,-0.848531304,-0.848531304,-0.783392239
3009,2018,10,30,SEFCRI,SEFCRI,26.84385,-79.99744,31.24199901,0,0,0,54.83870968,0,41.93548387,0,0,0,99.43181818,0.009470247,0.535042218,0,0,0,0,-0.108396357,0,0,0,-0.108396357,-0.108396357,-0.100075111
3016,2016,9,29,SEFCRI,SEFCRI,26.00153333,-80.11191667,4.724399849,1,0,0,0,6,34,5,0,54,298.2954545,0.51788415,29.25899152,0.057973949,0,0,0,-0.240066503,0,-0.007832993,0.057973949,-0.247899496,-0.189925547,-0.175345563
3018,2018,11,1,SEFCRI,SEFCRI,26.90501,-80.01283,24.38399922,2,0,0,6,0,31,0,0,60,142.0454545,0.013615911,0.769260508,0.105399266,0,0,0,-0.182516482,0,0,0.105399266,-0.182516482,-0.077117216,-0.071197171
3021,2016,9,27,SEFCRI,SEFCRI,25.92596667,-80.10536667,9.601199693,0,0,0,0,2,47,4,0,47,596.5909091,0.464189897,26.2254179,0,0,0,0,-0.240022762,0,-0.005698017,0,-0.245720779,-0.245720779,-0.226857572
3024,2018,10,30,SEFCRI,SEFCRI,26.82249,-80.01122,26.06039917,0,0,0,63,3,26,0,1,6,255.6818182,0.022708427,1.28296196,0,0,0,0,-0.086403862,0,0,0,-0.086403862,-0.086403862,-0.079770911
3025,2018,11,1,SEFCRI,SEFCRI,26.9116,-80.00083,29.26079906,0,0,0,46,1,48,1,0,3,170.4545455,0.017583139,0.993397667,0,0,0,0,-0.129623536,0,0,0,-0.129623536,-0.129623536,-0.119672747
3030,2016,9,29,SEFCRI,SEFCRI,25.87205,-80.11191667,6.400799795,4,0,0,0,12,15,9,0,58,568.1818182,0.146743138,8.29057278,0.215966668,0,0,-0.002420121,-0.240011979,0,-0.001445336,0.215966668,-0.243877435,-0.027910767,-0.025768146
3033,2018,10,30,SEFCRI,SEFCRI,26.92659,-80.03072,24.07919923,0,0,0,74,0,7,0,18,0,923.2954545,0.223819424,12.64516519,0,0,0,0,-0.004800142,0,-0.068580015,0,-0.073380157,-0.073380157,-0.067746994
3036,2016,9,29,SEFCRI,SEFCRI,25.80918333,-80.09966667,7.772399751,0,2,0,0,5,40,13,0,40,99.43181818,0.009818193,0.554700145,0,0.021502355,0,0,-0.240039952,0,0,0.021502355,-0.240039952,-0.218537597,-0.201761157
3037,2016,9,29,SEFCRI,SEFCRI,25.80663333,-80.10753333,7.010399776,0,1,0,0,6,19,15,0,59,539.7727273,0.386149065,21.81633133,0,0.010749515,0,-0.000605007,-0.240002831,0,-0.026122471,0.010749515,-0.266730309,-0.255980794,-0.236329958
3039,2018,10,30,SEFCRI,SEFCRI,26.93588,-80.01426,22.40279929,0,0,1,8,2,68,0,0,19,553.9772727,0.148502148,8.389951839,0,0,0.002400406,0,-0.211235701,0,-0.010255943,0.002400406,-0.221491643,-0.219091237,-0.202272296
3040,2016,9,29,SEFCRI,SEFCRI,25.80368333,-80.0914,8.534399727,0,1,0,0,3,5,13,0,78,170.4545455,0.017691801,0.999536786,0,0.010749635,0,-0.000605014,-0.240005508,0,0,0.010749635,-0.240610522,-0.229860888,-0.212215195
3042,2018,11,1,SEFCRI,SEFCRI,26.88547,-80.01877,24.23159923,0,0,0,26,3,27,3,7,30,397.7272727,0.091617794,5.176146572,0,0,0,0,-0.122414943,0,-0.006412323,0,-0.128827265,-0.128827265,-0.118937603
3043,2018,11,1,SEFCRI,SEFCRI,26.90096,-80.01666,21.33599932,5,0,0,18,6,27,5,0,37,1164.772727,0.49683029,28.06950791,0.313247027,0,0,0,-0.196878348,0,-0.230361174,0.313247027,-0.427239522,-0.113992495,-0.105241652
3045,2016,9,28,SEFCRI,SEFCRI,26.21538333,-80.08393333,6.857999781,10,0,0,0,5,19,7,0,48,2549.715909,2.304895023,130.2200578,0.597143472,0,0,-0.000606792,-0.238303605,0,-0.592270213,0.597143472,-0.83118061,-0.234037139,-0.216070848
3046,2018,10,31,SEFCRI,SEFCRI,26.77813,-80.01407,22.55519928,1,0,0,31,2,1,10,38,16,213.0681818,0.018052063,1.019890558,0.052802919,0,0,0,-0.074593423,0,0,0.052802919,-0.074593423,-0.021790503,-0.020117715
3047,2018,11,1,SEFCRI,SEFCRI,26.8398,-80.01633,24.07919923,3,0,1,14,12,24,5,0,37,568.1818182,1.531903481,86.54821929,0.139403038,0,0.002402377,0,-0.206604388,0,-0.154654511,0.141805415,-0.361258899,-0.219453484,-0.202606734
3048,2018,10,31,SEFCRI,SEFCRI,26.7496,-80.01584,23.92679924,1,1,0,8,12,13,1,0,52,42.61363636,0.064497761,3.643941293,0.007118143,0.010749966,0,0,-0.220811877,0,-0.00060168,0.017868109,-0.221413557,-0.203545448,-0.187919908
3049,2018,11,1,SEFCRI,SEFCRI,26.83346,-80.01705,22.40279929,1,0,0,33,9,19,2,3,29,1093.75,0.380367035,21.48966302,0.067578958,0,0,0,-0.153677221,0,-0.002918005,0.067578958,-0.156595226,-0.089016269,-0.082182772
3050,2018,10,30,SEFCRI,SEFCRI,26.81686,-80.00383,26.66999915,0,2,3,18,6,23,1,0,46,0,0,0,0,0.021523684,0.007208342,0,-0.086500101,0,0,0.028732026,-0.086500101,-0.057768075,-0.053333403
3053,2018,11,8,SEFCRI,SEFCRI,25.842734,-80.104184,6.400799795,2,0,1,1,6,25,4,0,44,667.6136364,0.192684321,10.88611983,0.11389837,0,0.002403048,0,-0.23790178,0,-0.010457422,0.116301418,-0.248359202,-0.132057784,-0.121920126
3057,2016,9,22,SEFCRI,SEFCRI,26.08965,-80.09368333,12.80159959,0,1,0,19,8,8,3,0,58,127.8409091,0.119695024,6.762430745,0,0.010751006,0,-0.000605091,-0.230434679,0,-0.072538139,0.010751006,-0.303577909,-0.292826903,-0.270347508
3058,2016,6,24,SEFCRI,SEFCRI,26.05528333,-80.0981,7.772399751,1,0,0,2,12,29,6,0,48,1349.431818,1.402130658,79.21642136,0.058009934,0,0,-0.00363326,-0.237813358,0,-0.131176897,0.058009934,-0.372623515,-0.314613581,-0.290461691
3059,2016,6,24,SEFCRI,SEFCRI,26.03543333,-80.10108333,7.467599761,11,0,0,4,2,46,7,0,24,1406.25,0.954825938,53.94496823,0.903521818,0,0,0,-0.240076105,0,-0.31173285,0.903521818,-0.551808955,0.351712863,0.324712979
3059,2018,9,6,SEFCRI,SEFCRI,25.9539333,-80.10025,9.143999708,3,0,1,3,8,41,5,0,32,3281.25,3.039921414,171.7469725,0.189734195,0,0.002400582,0,-0.232856461,0,-1.347090855,0.192134777,-1.579947317,-1.38781254,-1.28127456
3061,2016,9,27,SEFCRI,SEFCRI,25.96068333,-80.1022,9.601199693,2,1,0,1,3,12,13,0,68,1534.090909,1.976638655,111.6745003,0.117280717,0.01075052,0,0,-0.240025268,0,-0.394630298,0.128031237,-0.634655566,-0.506624329,-0.467732381
3062,2018,9,6,SEFCRI,SEFCRI,25.97675,-80.0999667,10.05839968,4,1,2,1,11,35,15,0,29,2627.840909,1.920766967,108.5179077,0.260619551,0.010750488,0.004800491,0,-0.23762431,0,-0.402566963,0.27617053,-0.640191273,-0.364020743,-0.336076022
3063,2018,10,29,SEFCRI,SEFCRI,25.852599,-80.099801,9.296399703,1,2,0,4,10,28,14,0,41,1903.409091,0.692620326,39.13109184,0.067583103,0.021510904,0,0,-0.232931325,0,-0.078641316,0.089094007,-0.311572641,-0.222478635,-0.205399654
3064,2016,9,29,SEFCRI,SEFCRI,25.86881667,-80.10455,7.924799746,0,0,0,0,5,31,11,0,53,951.7045455,0.393708939,22.24344288,0,0,0,-0.001815122,-0.240016101,0,-0.049119628,0,-0.290950851,-0.290950851,-0.268615474
3066,2016,9,29,SEFCRI,SEFCRI,25.85471667,-80.09971667,8.534399727,3,0,0,0,10,25,5,0,54,1343.323864,0.771405545,43.58223418,0.181795294,0,0,0,-0.240657131,0,-0.362751766,0.181795294,-0.603408897,-0.421613603,-0.38924766
3066,2018,9,6,SEFCRI,SEFCRI,26.0106667,-80.1010833,9.143999708,1,1,0,4,8,33,18,0,29,1889.204545,2.40243621,135.7308593,0.067902453,0.010806275,0,0,-0.231619294,0,-0.84330254,0.078708728,-1.074921834,-0.996213106,-0.919736976
3067,2016,9,29,SEFCRI,SEFCRI,25.83123333,-80.09333333,10.82039966,3,1,0,2,4,14,10,0,66,1846.619318,0.815750625,46.08760596,0.193063157,0.010750238,0,0,-0.240018981,0,-0.341970339,0.203813395,-0.581989319,-0.378175925,-0.349144555
3067,2018,9,6,SEFCRI,SEFCRI,25.9570667,-80.0999333,10.05839968,0,0,2,3,13,38,7,0,32,1477.272727,0.9792128,55.32275708,0,0,0.004801919,0,-0.230492098,0,-0.40681741,0.004801919,-0.637309508,-0.632507589,-0.583951982
3069,2016,9,28,SEFCRI,SEFCRI,26.21775,-80.08175,7.162799771,0,0,0,16,10,26,7,0,39,1886.079545,1.276991966,72.14643875,0,0,0,0,-0.199575263,0,-0.289902654,0,-0.489477917,-0.489477917,-0.451902245
3071,2016,8,9,SEFCRI,SEFCRI,26.04476667,-80.09836667,10.97279965,0,0,0,0,7,33,11,0,23,1661.931818,2.028244919,114.5901084,0,0,0,0,-0.240031904,0,-0.648648452,0,-0.888680356,-0.888680356,-0.820459176
3072,2016,9,27,SEFCRI,SEFCRI,25.99623,-80.10095,11.12519965,0,1,0,0,5,27,4,0,63,2997.159091,1.879334339,106.1770813,0,0.010757981,0,-0.000605484,-0.240191847,0,-0.104244338,0.010757981,-0.345041668,-0.334283688,-0.308621786
3077,2018,10,30,SEFCRI,SEFCRI,25.87379,-80.100493,9.448799698,3,0,0,2,1,27,6,0,60,568.1818182,0.303992712,17.17472951,0.175240638,0,0,0,-0.235219299,0,-0.012616695,0.175240638,-0.247835995,-0.072595357,-0.067022441
3078,2016,9,27,SEFCRI,SEFCRI,25.92745,-80.09991667,11.58239963,2,0,0,0,12,32,5,0,48,2535.539773,3.446966351,194.7438616,0.122599879,0,0,0,-0.240077583,0,-1.222080865,0.122599879,-1.462158448,-1.339558569,-1.236724894
3079,2018,9,19,SEFCRI,SEFCRI,26.0906167,-80.09555,9.753599689,1,0,1,5,9,46,3,0,35,113.6363636,0.375905892,21.23762102,0.058037529,0,0.002403298,-0.000605831,-0.228313296,0,-0.301353877,0.060440827,-0.530273004,-0.469832177,-0.433764647
3083,2016,9,29,SEFCRI,SEFCRI,25.83775,-80.0995,9.143999707,6,0,0,1,1,44,8,0,40,3959.005682,2.600843872,146.9403318,0.396539076,0,0,-0.000606309,-0.240519317,0,-0.333800778,0.396539076,-0.574926404,-0.178387328,-0.164693097
3085,2016,9,28,SEFCRI,SEFCRI,26.23083333,-80.06935,15.5447995,4,0,0,1,28,15,15,0,36,1292.613636,1.976663538,111.6759061,0.234418402,0,0,0,-0.240272789,0,-0.825024003,0.234418402,-1.065296792,-0.83087839,-0.767094484
3085,2018,9,19,SEFCRI,SEFCRI,25.9054,-80.09075,19.81199937,0,0,3,6,6,15,13,0,55,568.1818182,0.628396591,35.50263229,0,0,0.007200228,-0.000605019,-0.225607134,0,-0.167910796,0.007200228,-0.394122949,-0.386922721,-0.357219887
3089,2016,9,29,SEFCRI,SEFCRI,25.76966667,-80.08826667,17.06879945,1,0,0,0,4,0,3,0,92,291.1931818,0.158524172,8.956167909,0.052710513,0,0,-0.000605511,-0.240066899,0,-0.003290256,0.052710513,-0.243962666,-0.191252152,-0.176570329
