REGION,SUB_REGION,SUB_REGION_2,HABITAT_TYPE,YEAR,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,AVG_DEPTH,parrotfish_Density,parrotfish_Biomass,hardCoral_PrctCvr,cca_PrctCvr,hydrocoral_PrctCvr,microbioerosion_PrctCvr,macrobioerosion_PrctCvr,hardCoral_G,cca_G,hydrocoral_G,microbioerosion_G,macrobioerosion_G,urchin_G,parrotfish_G,grossP_G,grossE_G,net_G,budget_State,RAP
FLK,BISC,Biscayne,Offshore,2024,1287,25.69372,-80.08721,22.85999927,875.7062147,24.715732,2,0,0,88,0,0.074630263,0,0,0.213324052,0,0.037357641,0.018692381,0.074630263,0.269374074,-0.194743811,Stasis,-0.179793945
FLK,BISC,Biscayne,Offshore,2024,1152,25.29781,-80.16878,10.82039966,988.700565,13.2202688,0,0,0,95,0,0,0,0,0.230293011,0,0.037357641,0.024981864,0,0.292632516,-0.292632516,Stasis,-0.270168043
FLK,BISC,Biscayne,Offshore,2024,1181,25.4434,-80.12007,6.705599786,1355.932203,82.03669496,4,5,0,91,0,0.173860885,0.012120685,0,0.220596463,0,0,0.82019358,0.185981569,1.040790043,-0.854808474,Erosion,-0.789187531
FLK,BISC,Biscayne,Offshore,2024,1232,25.58779,-80.09265,14.17319955,536.7231638,101.4036909,3,5,1,91,0,0.187215715,0.012120685,0.010857495,0.220596463,0,0.037357641,1.552498746,0.210193895,1.81045285,-1.600258955,Erosion,-1.477412136
FLK,LK,Lower Keys,Inshore,2014,1325,24.51605,-81.92446667,2.510117567,56.81818182,2.092696037,45,3,0,51,,5.037406827,0.007367968,0,0.218583049,0,0,0.000459324,5.044774795,0.219042373,4.825732422,Growth,4.455276206
FLK,LK,Lower Keys,Inshore,2014,1429,24.55211667,-81.6969,2.590799917,568.1818182,10.42159996,37,1,2,67.5,,4.00412724,0.002416072,0.021642745,0.225902724,0,0.003031919,0.000966641,4.028186057,0.229901283,3.798284774,Growth,3.506702464
FLK,LK,Lower Keys,Inshore,2014,1326,24.56305,-81.65736667,4.571999854,1040.482955,41.47788828,45,3,1,49.5,,3.918008843,0.007231447,0.010796338,0.203685769,0,0,0.119516264,3.936036629,0.323202033,3.612834596,Growth,3.33548871
FLK,LK,Lower Keys,Inshore,2014,1430,24.55143333,-81.6925,2.705099914,248.5795455,64.70550609,23.5,4.5,1,52.5,,3.108203702,0.010925405,0.010874205,0.234289244,0,0,0.437530586,3.130003312,0.67181983,2.458183482,Growth,2.26947651
FLK,LK,Lower Keys,Inshore,2014,1324,24.5132,-81.95223333,3.514724888,56.81818182,0.772396682,8.5,5,1,75.5,,1.37177078,0.012050763,0.010794861,0.220528965,0,0,0.000949974,1.394616404,0.221478938,1.173137466,Growth,1.083079413
FLK,LK,Lower Keys,MidChannel,2014,1334,24.50898333,-81.72856667,6.653462945,404.8295455,20.0561511,45,4,1,30.5,,3.248443395,0.009626187,0.01077871,0.220199026,0.001213301,0,0.209551912,3.268848292,0.430964239,2.837884053,Growth,2.620028669
FLK,LK,Lower Keys,MidChannel,2014,1434,24.52138333,-81.70015,6.857999781,1051.136364,77.57467927,37.5,8,3,35,,2.414539342,0.0192,0.032248164,0.2244,0,0,0.23733312,2.465987506,0.46173312,2.004254385,Growth,1.850394114
FLK,LK,Lower Keys,MidChannel,2014,1433,24.50943333,-81.7212,5.43261159,1382.897727,288.6073034,14.5,5,2,35.5,,3.586308114,0.01203787,0.021566623,0.215477873,0,0,1.446915732,3.619912607,1.662393605,1.957519002,Growth,1.807246459
FLK,LK,Lower Keys,MidChannel,2014,1335,24.51878333,-81.6699,8.143874739,1065.340909,20.6910858,34.5,5,1,46,,1.924368219,0.012,0.010749388,0.2052,0.000605,0,0.046577932,1.947117607,0.252382932,1.694734675,Growth,1.564635254
FLK,LK,Lower Keys,MidChannel,2014,1329,24.4739,-81.9023,9.072282062,1669.034091,20.97145501,25.5,4,0,57.5,,1.573293747,0.0096,0,0.2076,0.000605,0.001515959,0.018795433,1.582893747,0.228516392,1.354377355,Growth,1.250406089
FLK,LK,Lower Keys,MidChannel,2014,1352,24.48721667,-81.84361667,6.55319979,696.0227273,29.88491279,13.5,2,1,45,,1.525676449,0.004976767,0.011145249,0.217733541,0,0,0.158178063,1.541798465,0.375911603,1.165886862,Growth,1.076385415
FLK,LK,Lower Keys,MidChannel,2014,1331,24.47395,-81.94066667,10.82039965,1566.875,137.2009195,30.5,2.5,2,50,,1.807528528,0.006005168,0.021517292,0.201773634,0.001816563,0.001515959,0.715944872,1.835050988,0.921051028,0.91399996,Growth,0.843835074
FLK,LK,Lower Keys,MidChannel,2014,1332,24.47816667,-81.94736667,8.534399727,2578.153409,69.42419617,20.5,2,2,54.5,,1.196142031,0.004903285,0.021961381,0.178969906,0.003708109,0.001515959,0.325929401,1.223006697,0.510123376,0.712883321,Growth,0.658157523
FLK,LK,Lower Keys,MidChannel,2014,1333,24.4832,-81.94671667,8.78305235,1306.761364,542.1286095,25.5,2,1.5,54.5,,1.681066156,0.0048,0.016124082,0.18,0.000605,0.001515959,1.238775835,1.701990238,1.420896794,0.281093444,Stasis,0.259514789
FLK,LK,Lower Keys,MidChannel,2014,1355,24.5083,-81.67185,7.18311977,973.0113636,55.23860249,18.5,8,1,49.5,,1.036548764,0.020200721,0.011309655,0.242408646,0.001273066,0.003031919,0.552998224,1.06805914,0.799711855,0.268347284,Stasis,0.247747112
FLK,LK,Lower Keys,MidChannel,2014,1338,24.53666667,-81.63461667,4.114799868,2916.193182,39.79642512,7.5,9,2,63,,0.405786387,0.0216,0.021498776,0.1596,0,0,0.064867985,0.448885163,0.224467985,0.224417178,Stasis,0.207189381
FLK,LK,Lower Keys,MidChannel,2014,1432,24.50571667,-81.71071667,7.467599761,1164.772727,20.82543927,5.5,4,1.5,70.5,,0.287398218,0.0096,0.016124082,0.1284,0,0,0.010412234,0.3131223,0.138812234,0.174310066,Stasis,0.160928833
FLK,LK,Lower Keys,MidChannel,2014,1330,24.47675,-81.94853333,9.019673396,1235.795455,484.556796,22,5,2,53,,1.20991307,0.012237303,0.021923919,0.200691763,0.000616964,0,1.182931644,1.244074292,1.38424037,-0.140166079,Stasis,-0.129405972
FLK,LK,Lower Keys,Offshore,2014,1354,24.50115,-81.66055,7.467599761,355.1136364,11.56237753,12.5,10.5,2,63,,0.897740892,0.02534401,0.021621635,0.199131507,0,0.001515959,0.002306516,0.944706537,0.202953983,0.741752554,Growth,0.684810556
FLK,LK,Lower Keys,Offshore,2014,1437,24.48073333,-81.71178333,3.809999878,1022.727273,136.4701327,13,14,0,61,,1.346487601,0.036046684,0,0.262150161,0,0,0.424572935,1.382534285,0.686723096,0.695811189,Growth,0.642395965
FLK,LK,Lower Keys,Offshore,2014,1428,24.49171667,-81.65753333,10.60026633,1541.193182,119.0970642,10.5,12.5,3,62.5,,1.029673227,0.031229968,0.033570304,0.242344552,0,0,0.410161281,1.0944735,0.652505833,0.441967666,Stasis,0.408039206
FLK,LK,Lower Keys,Offshore,2014,1446,24.45966667,-81.84403333,3.232149896,504.2613636,314.8233559,17,16,4,47,,1.234928349,0.043532398,0.048744442,0.27207749,0,0,0.69774519,1.327205189,0.96982268,0.357382509,Stasis,0.329947384
FLK,LK,Lower Keys,Offshore,2014,1377,24.47215,-81.76485,4.232030633,184.6590909,108.0196544,9,27,1.5,42,,0.694678338,0.070173533,0.01746117,0.260162887,0,0,0.295873412,0.782313041,0.556036298,0.226276743,Stasis,0.208906193
FLK,LK,Lower Keys,Offshore,2014,1449,24.45513333,-81.85613333,5.011615225,580.9943182,39.62826678,8,10.5,0,69.5,,0.481557403,0.026051419,0,0.246868207,0,0,0.118427252,0.507608822,0.365295459,0.142313363,Stasis,0.131388416
FLK,LK,Lower Keys,Offshore,2014,1453,24.45235,-81.87653333,5.181599834,795.4545455,63.52504706,9.5,5.5,0,81.5,,0.644900092,0.013570758,0,0.230702888,0,0,0.315298499,0.65847085,0.546001386,0.112469463,Stasis,0.103835538
FLK,LK,Lower Keys,Offshore,2014,1401,24.44423333,-81.98798333,12.6652417,632.1022727,28.21172498,6,11.5,1,55,,0.31840582,0.027722062,0.010796928,0.226597724,0,0,0.076744539,0.35692481,0.303342262,0.053582547,Stasis,0.049469184
FLK,LK,Lower Keys,Offshore,2014,1450,24.45471667,-81.85908333,3.936999874,610.7954545,102.776422,2,10.5,1,83,,0.786626308,0.026739898,0.011406252,0.250845711,0,0.001515959,0.558060472,0.824772457,0.810422142,0.014350315,Stasis,0.013248687
FLK,LK,Lower Keys,Offshore,2014,1436,24.49158333,-81.72005,7.018019776,1308.238636,77.164572,13,13,1,54,,0.559825343,0.031416864,0.010824104,0.199376252,0,0,0.421818301,0.602066312,0.621194553,-0.019128241,Stasis,-0.017659826
FLK,LK,Lower Keys,Offshore,2014,1458,24.45663333,-81.8785,2.895599907,220.1704545,1.162501663,0,1,0,102,,0,0.002402471,0,0.178984101,0,0.004547878,0,0.002402471,0.183531978,-0.181129507,Stasis,-0.167224768
FLK,LK,Lower Keys,Offshore,2014,1363,24.46835,-81.79396667,6.939642635,852.2727273,46.37340804,2,1,2,84,,0.098616619,0.002404247,0.021536818,0.221434445,0,0,0.102094557,0.122557684,0.323529002,-0.200971319,Stasis,-0.185543386
FLK,LK,Lower Keys,Offshore,2014,1422,24.49528333,-81.66121667,2.285999927,333.8068182,5.011278356,0,3,1,77,,0,0.007244853,0.010816352,0.223382963,0,0.001515959,0.001406092,0.018061205,0.226305015,-0.20824381,Stasis,-0.192257591
FLK,LK,Lower Keys,Offshore,2014,1442,24.48213333,-81.71598333,2.133599932,312.5,1.602056751,0,1.5,0,90,,0,0.003603431,0,0.22228437,0,0.003031919,0,0.003603431,0.225316289,-0.221712858,Stasis,-0.204692663
FLK,LK,Lower Keys,Offshore,2014,1398,24.44403333,-81.96668333,12.94383959,667.6136364,113.5139318,1,8.5,1,76.5,,0.058074542,0.020441059,0.010771023,0.215232331,0,0.001515959,0.20866593,0.089286625,0.425414221,-0.336127596,Stasis,-0.310324143
FLK,LK,Lower Keys,Offshore,2014,1397,24.4565,-81.8687,9.27295355,1228.693182,82.62960984,2.5,7.5,0,74.5,,0.154385725,0.01811556,0,0.148547594,0,0,0.364544265,0.172501285,0.51309186,-0.340590574,Stasis,-0.314444513
FLK,LK,Lower Keys,Offshore,2014,1460,24.4512,-81.88125,10.79798789,994.3181818,77.40704853,3,7.5,1,74,,0.169549889,0.018,0.010749388,0.2268,0,0,0.400918626,0.198299277,0.627718626,-0.429419349,Stasis,-0.396454184
FLK,LK,Lower Keys,Offshore,2014,1366,24.504,-81.62411667,3.200399898,1257.102273,93.41470511,2,23.5,0,44.5,,0.138431518,0.057795082,0,0.243477154,0,0.004547878,0.631316838,0.196226601,0.879341871,-0.68311527,Erosion,-0.630674671
FLK,LK,Lower Keys,Offshore,2014,1459,24.4521,-81.87341667,10.96263965,1803.977273,397.4748289,3,5.5,1,76.5,,0.177148966,0.013494183,0.010988955,0.231854599,0,0,0.745154098,0.201632104,0.977008698,-0.775376594,Erosion,-0.715853385
FLK,LK,Lower Keys,Offshore,2014,1391,24.46916667,-81.76741667,15.6159195,553.9772727,101.4353907,8,12.5,0,73.5,,0.456910075,0.03,0,0.222,0,0,1.075400756,0.486910075,1.297400756,-0.810490681,Erosion,-0.748271875
FLK,LK,Lower Keys,Offshore,2014,1454,24.4537,-81.87398333,4.648199851,681.8181818,58.67813902,1,20,1,49,,0.076231919,0.054173249,0.01213186,0.270866247,0,0,0.70784812,0.142537029,0.978714367,-0.836177338,Erosion,-0.771986648
FLK,LK,Lower Keys,Offshore,2014,1388,24.44308333,-81.93498333,10.14356438,1214.488636,85.166609,4,5.5,1.5,78.5,,0.240753311,0.013604557,0.016618258,0.247706443,0,0,0.877762075,0.270976126,1.125468518,-0.854492391,Erosion,-0.788895713
FLK,LK,Lower Keys,Offshore,2014,1452,24.45436667,-81.8553,10.36319967,177.5568182,49.32718526,0,5,1,80,,0,0.012539931,0.011233048,0.243274654,0,0,0.741129253,0.023772979,0.984403907,-0.960630928,Erosion,-0.88688633
FLK,LK,Lower Keys,Offshore,2014,1451,24.45391667,-81.85768333,8.381999732,887.7840909,479.5710468,6.5,4,1,79,,0.375147046,0.009744732,0.010911449,0.239964035,0,0,1.20090151,0.395803227,1.440865545,-1.045062318,Erosion,-0.964836189
FLK,LK,Lower Keys,Offshore,2014,1444,24.48003333,-81.7089,10.97279965,1718.75,239.8786791,5,5.5,0,78.5,,0.287861119,0.013688935,0,0.235200797,0,0.001515959,1.339119534,0.301550054,1.57583629,-1.274286236,Erosion,-1.176463312
FLK,LK,Lower Keys,Offshore,2014,1383,24.44615,-81.94971667,9.601199693,625.0284091,177.8446167,7,5,2,86,,0.482031532,0.01202285,0.021539713,0.19837702,0,0.001515959,2.103253752,0.515594094,2.303146731,-1.787552637,Erosion,-1.650327874
FLK,LK,Lower Keys,Offshore,2014,1443,24.47813333,-81.72611667,10.36319967,688.9488636,367.426088,6.5,11.5,1,61.5,,0.314443415,0.028039147,0.010920423,0.219436803,0,0,1.996863745,0.353402985,2.216300547,-1.862897562,Erosion,-1.719888808
FLK,LK,Lower Keys,Offshore,2014,1424,24.49295,-81.65988333,3.992879872,2218.579545,412.3455431,6,9.5,2,62,,0.408023349,0.024037812,0.022665944,0.253029599,0,0,2.149810791,0.454727105,2.40284039,-1.948113285,Erosion,-1.798562789
FLK,LK,Lower Keys,Offshore,2014,1423,24.4923,-81.66213333,3.657599883,1782.670455,400.933011,7,13,0,55.5,,0.53603085,0.036103531,0,0.276330873,0,0,2.551304827,0.572134382,2.8276357,-2.255501318,Erosion,-2.082353615
FLK,LK,Lower Keys,Offshore,2014,1427,24.49071667,-81.66315,9.601199693,1326.107955,845.0456745,6.5,10,1.5,69,,0.384542698,0.024917986,0.016740819,0.237966769,0,0,5.346172985,0.426201503,5.584139754,-5.157938251,Erosion,-4.761979644
FLK,LK,Lower Keys,Inshore,2016,1354,24.6165849,-81.3907287,2.438399922,2556.818182,182.853486,2,6,0,73,,0.315138926,0.0144,0,0.24,0,0,0.273875455,0.329538926,0.513875455,-0.184336528,Stasis,-0.170185596
FLK,LK,Lower Keys,MidChannel,2016,1371,24.5703358,-81.4577393,7.772399751,2286.931818,13.6912094,36,0,0,58,,2.750006656,0,0,0.24,0,0,0.012197079,2.750006656,0.252197079,2.497809577,Growth,2.306060635
FLK,LK,Lower Keys,MidChannel,2016,1373,24.5848302,-81.4429769,7.619999756,1960.227273,76.25124214,31,0,0,50,,1.627646698,0,0,0.2112,0.000605,0,0.164426995,1.627646698,0.376231995,1.251414703,Growth,1.155347554
FLK,LK,Lower Keys,MidChannel,2016,1379,24.51451,-81.69662,8.534399727,1571.647727,29.19891316,17,2,0,45,,0.89524602,0.0048,0,0.1608,0,0.006063837,0.256250719,0.90004602,0.423114557,0.476931463,Stasis,0.440318943
FLK,LK,Lower Keys,MidChannel,2016,1363,24.50924,-81.73464,7.924799746,2201.704545,58.14532778,11,0,0,62,,0.615553075,0,0,0.1368,0,0,0.201263537,0.615553075,0.338063537,0.277489538,Stasis,0.256187544
FLK,LK,Lower Keys,MidChannel,2016,1377,24.50635,-81.70926,7.010399776,2428.977273,23.72636173,9,8,0,28,,0.486350428,0.0192,0,0.2112,0,0.003031919,0.040421984,0.505550428,0.254653902,0.250896525,Stasis,0.231635992
FLK,LK,Lower Keys,MidChannel,2016,1376,24.5975904,-81.4015353,8.381999732,468.75,11.86481316,1.351351351,0,1.351351351,86.48648649,,0.008177436,0,0.0145262,0.197837838,0,0,0.002380224,0.022703636,0.200218062,-0.177514426,Stasis,-0.163887205
FLK,LK,Lower Keys,Offshore,2016,1431,24.5404929,-81.4704662,7.924799746,198.8636364,1.129058218,11,0,1,61,,0.655647965,0,0.010774122,0.204469399,0,0,0,0.666422087,0.204469399,0.461952688,Stasis,0.426490041
FLK,LK,Lower Keys,Offshore,2016,1451,24.44588,-81.9179,11.58239963,976.9886364,70.59605332,14,3,0,76,,0.994092838,0.007208847,0,0.225877213,0,0,0.333454404,1.001301685,0.559331617,0.441970068,Stasis,0.408041424
FLK,LK,Lower Keys,Offshore,2016,1470,24.46136,-81.7559,20.42159935,525.5681818,60.09355838,11,19,0,54,,0.662779987,0.0456,0,0.1848,0,0,0.178626932,0.708379987,0.363426932,0.344953056,Stasis,0.318472101
FLK,LK,Lower Keys,Offshore,2016,1412,24.545,-81.40713,7.162799771,1809.573864,781.5799811,22,18,0,49,,2.378414891,0.049627397,0,0.267436527,0,0,2.02671303,2.428042288,2.294149558,0.13389273,Stasis,0.123614209
FLK,LK,Lower Keys,Offshore,2016,1404,24.50233,-81.61335,11.27759964,1775.568182,47.09099434,10,3,0,76,,0.567830175,0.007290581,0,0.204136272,0,0,0.244539415,0.575120756,0.448675687,0.126445069,Stasis,0.116738281
FLK,LK,Lower Keys,Offshore,2016,1477,24.48205,-81.66455,19.50719938,1441.761364,58.21649754,5,3,1,83,,0.278011889,0.0072,0.010749388,0.1872,0,0,0.017711563,0.295961277,0.204911563,0.091049714,Stasis,0.084060115
FLK,LK,Lower Keys,Offshore,2016,1467,24.43726,-81.9068,17.98319942,348.0397727,12.25486431,4,3,3,74,,0.249020558,0.007291333,0.032657237,0.218739996,0,0,0.005136001,0.288969128,0.223875997,0.065093132,Stasis,0.060096138
FLK,LK,Lower Keys,Offshore,2016,1479,24.53336,-81.45731,19.50719938,2051.363636,92.70828731,12,5,0,60,,0.69115256,0.012,0,0.204,0,0,0.508111351,0.70315256,0.712111351,-0.008958791,Stasis,-0.008271053
FLK,LK,Lower Keys,Offshore,2016,1398,24.54996,-81.40128,4.724399849,518.4659091,3.340409688,0,0,0,79,,0,0,0,0.057718499,0,0,0.000281218,0,0.057999718,-0.057999718,Stasis,-0.053547263
FLK,LK,Lower Keys,Offshore,2016,1741,24.46302,-81.7548,18.28799941,906.1931818,28.39808333,2,9,0,68,,0.117268371,0.0216,0,0.1896,0,0,0.030374671,0.138868371,0.219974671,-0.0811063,Stasis,-0.074880026
FLK,LK,Lower Keys,Offshore,2016,1427,24.47273,-81.82445,7.619999756,724.4318182,9.890939108,0,0,0,83,,0,0,0,0.14943419,0,0,0.000597487,0,0.150031677,-0.150031677,Stasis,-0.13851422
FLK,LK,Lower Keys,Offshore,2016,1456,24.55071,-81.37587,17.52599944,1186.079545,150.8349469,2,0,4,74,,0.02555436,0,0.042997552,0.2208,0,0,0.044757857,0.068551912,0.265557857,-0.197005945,Stasis,-0.181882422
FLK,LK,Lower Keys,Offshore,2016,1424,24.44695,-81.97202,14.32559954,1492.215909,56.81162258,7,4,1,77,,0.639208089,0.009713151,0.010876086,0.22583076,0,0,0.631101485,0.659797327,0.856932246,-0.197134919,Stasis,-0.182001495
FLK,LK,Lower Keys,Offshore,2016,1395,24.52624,-81.52184,2.285999927,298.2954545,1.614955618,0,0,0,100,,0,0,0,0.240504771,0,0,0,0,0.240504771,-0.240504771,Stasis,-0.22204198
FLK,LK,Lower Keys,Offshore,2016,1434,24.48653,-81.70823,3.352799893,696.0227273,3.686202235,0,1,0,60,,0,0.002437793,0,0.243689632,0,0.003031919,0,0.002437793,0.24672155,-0.244283758,Stasis,-0.225530866
FLK,LK,Lower Keys,Offshore,2016,1438,24.44701,-81.95048,12.19199961,965.9090909,44.01750619,3,0,1,90,,0.138011783,0,0.010758191,0.213774926,0,0,0.260293316,0.148769974,0.474068242,-0.325298268,Stasis,-0.300326149
FLK,LK,Lower Keys,Offshore,2016,1391,24.45114,-81.94607,10.21079967,2251.420455,150.7422883,15,5,1,74,,1.228110154,0.012191317,0.010920766,0.238949812,0,0,1.396177386,1.251222237,1.635127198,-0.383904961,Stasis,-0.354433791
FLK,LK,Lower Keys,Offshore,2016,1401,24.46411,-81.83917,4.724399849,617.8977273,66.48958924,5,0,0,89,,0.31341876,0,0,0.237039485,0,0,0.602635984,0.31341876,0.839675469,-0.526256708,Erosion,-0.485857645
FLK,LK,Lower Keys,Offshore,2016,1315,24.61098,-81.17351,7.467599761,2954.545455,156.0271421,6,5,2,74,,0.30697673,0.012050707,0.021589622,0.226553301,0.000607557,0,0.984954604,0.340617059,1.212115461,-0.871498402,Erosion,-0.804596226
FLK,LK,Lower Keys,Offshore,2016,1466,24.43734,-81.92087,16.30679948,262.7840909,104.0667961,3,4,2,78,,0.346386818,0.009695327,0.021712257,0.235111682,0,0,1.142673325,0.377794402,1.377785007,-0.999990606,Erosion,-0.92322449
FLK,LK,Lower Keys,Offshore,2016,1410,24.52326,-81.51573,5.486399824,1461.079545,333.7038959,2,1,0,49,,0.08028808,0.002522321,0,0.232053492,0,0,1.024475212,0.0828104,1.256528705,-1.173718304,Erosion,-1.083615662
FLK,LK,Lower Keys,Offshore,2016,1422,24.45189,-81.88001,6.55319979,823.8636364,165.5522101,15,1,2,70,,0.661656155,0.002417313,0.021653863,0.23206205,0,0,1.799982225,0.685727331,2.032044275,-1.346316945,Erosion,-1.242964451
FLK,LK,Lower Keys,Offshore,2016,1409,24.52311,-81.51885,4.571999854,1825.255682,338.908799,1,0,0,51,,0.007236078,0,0,0.243989505,0,0,2.234370595,0.007236078,2.4783601,-2.471124022,Erosion,-2.281423646
FLK,LK,Lower Keys,Offshore,2016,1416,24.48055,-81.71198,5.791199815,3380.710227,383.0103572,3,2,1,84,,0.162501477,0.004924039,0.011027168,0.224855394,0,0,2.51248275,0.178452684,2.737338144,-2.55888546,Erosion,-2.362447916
FLK,LK,Lower Keys,Inshore,2018,1008,24.552333,-81.685733,5.94359981,1051.136364,112.234079,20,0,0,69,,1.392084142,0,0,0.238273643,0.001213431,0,0.289041018,1.392084142,0.528528091,0.863556051,Growth,0.797263584
FLK,LK,Lower Keys,Inshore,2018,1004,24.53334,-81.86984,2.743199912,28.40909091,0.152869205,0,0,0,92,,0,0,0,0.2352,0,0,0,0,0.2352,-0.2352,Stasis,-0.21714444
FLK,LK,Lower Keys,MidChannel,2018,1020,24.521733,-81.652317,6.095999805,1207.386364,44.16306598,32,1,0,35,,1.597796521,0.0024,0,0.24,0,0,0.261885908,1.600196521,0.501885908,1.098310613,Growth,1.013996781
FLK,LK,Lower Keys,MidChannel,2018,1030,24.5348,-81.632267,5.791199815,1150.568182,46.03065399,21,0,0,48,,1.43988271,0,0,0.2376,0.00121,0.02122343,0.103692965,1.43988271,0.363726395,1.076156314,Growth,0.993543197
FLK,LK,Lower Keys,MidChannel,2018,1043,24.48484,-81.85841,6.857999781,681.8181818,3.263649784,10,0,0,57,,0.689392483,0,0,0.204632467,0,0,0,0.689392483,0.204632467,0.484760017,Stasis,0.447546524
FLK,LK,Lower Keys,MidChannel,2018,1047,24.50585,-81.709333,5.94359981,359.7727273,3.477309087,6,3,1,64,,0.34574426,0.0072,0.010749388,0.2232,0.000605,0.003031919,0.014700207,0.363693648,0.241537126,0.122156522,Stasis,0.112778952
FLK,LK,Lower Keys,MidChannel,2018,1605,24.48535,-81.84261,8.686799722,994.3181818,11.32833933,5,0,0,77,,0.237611753,0,0,0.121432377,0,0,0.069490745,0.237611753,0.190923121,0.046688632,Stasis,0.043104493
FLK,LK,Lower Keys,MidChannel,2018,1031,24.47869,-81.96274,10.66799966,269.8863636,1.291861373,1,0,0,91,,0.099191088,0,0,0.055209116,0,0,0,0.099191088,0.055209116,0.043981972,Stasis,0.040605615
FLK,LK,Lower Keys,Offshore,2018,1375,24.494667,-81.638167,17.67839943,397.7272727,5.827300958,19,2,0,67,,0.915334652,0.0048,0,0.2232,0,0,0.001551654,0.920134652,0.224751654,0.695382998,Growth,0.642000644
FLK,LK,Lower Keys,Offshore,2018,1106,24.45258,-81.93717,9.601199693,809.6590909,4.813485635,14,0,1,62,,0.879697088,0,0.010774025,0.24055006,0,0,0.001130272,0.890471113,0.241680332,0.648790781,Growth,0.598985165
FLK,LK,Lower Keys,Offshore,2018,1236,24.57032,-81.31096,10.05839968,14.20454545,0.652053932,11,3,0,78,,0.601346072,0.007265479,0,0.213120709,0,0,0.0000891,0.60861155,0.213209762,0.395401789,Stasis,0.365048044
FLK,LK,Lower Keys,Offshore,2018,1172,24.47273,-81.81496,7.772399751,511.3636364,9.269745017,9,0,0,65,,0.54731005,0,0,0.180828561,0.001823355,0.009095756,0.001843713,0.54731005,0.193591385,0.353718664,Stasis,0.326564801
FLK,LK,Lower Keys,Offshore,2018,1319,24.47755,-81.718033,18.8975994,696.0227273,28.23943467,13,4,0,68,,0.616661649,0.0096,0,0.2064,0,0,0.133473551,0.626261649,0.339873551,0.286388098,Stasis,0.264402989
FLK,LK,Lower Keys,Offshore,2018,1367,24.52858,-81.48324,19.20239939,255.6818182,11.3698816,8,3,0,71,,0.419084397,0.0072,0,0.168,0,0,0.005565693,0.426284397,0.173565693,0.252718704,Stasis,0.233318288
FLK,LK,Lower Keys,Offshore,2018,1374,24.44649,-81.90057,21.9455993,1250,23.21234647,4,6,0,71,,0.199153508,0.0144,0,0.1776,0,0,0.009336102,0.213553508,0.186936102,0.026617405,Stasis,0.024574071
FLK,LK,Lower Keys,Offshore,2018,1884,24.59374,-81.20877,19.35479938,1349.431818,41.79348989,11,5,0,76,,0.474363997,0.012,0,0.2136,0,0,0.330186223,0.486363997,0.543786223,-0.057422227,Stasis,-0.053014104
FLK,LK,Lower Keys,Offshore,2018,1231,24.538233,-81.453367,6.2483998,582.3863636,19.82961868,2,0,1,86,,0.114849832,0,0.010852951,0.23261975,0,0,0.005236937,0.125702783,0.237856688,-0.112153905,Stasis,-0.103544204
FLK,LK,Lower Keys,Offshore,2018,1373,24.43341,-81.95053,21.48839931,1519.886364,20.73705645,0,1,0,80,,0,0.002405711,0,0.216513993,0,0,0.075101794,0.002405711,0.291615787,-0.289210076,Stasis,-0.267008333
FLK,LK,Lower Keys,Offshore,2018,1368,24.43622,-81.9379,20.72639934,1363.636364,31.23541576,1,0,1,91,,0.083989363,0,0.010754915,0.213709829,0,0,0.303709943,0.094744278,0.517419771,-0.422675493,Stasis,-0.390228032
